cnae;no_cnae;uf;n_intermitentes
4329102;Instalação de equipamentos para orientação à navegação marítima, fluvial e lacustre;35;0
4329103;Instalação, manutenção e reparação de elevadores, escadas e esteiras rolantes, exceto de fabricação própria;35;18
4329104;Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias públicas, portos e aeroportos;35;7
4329105;Tratamentos térmicos, acústicos ou de vibração;35;273
4329199;Outras obras de instalações em construções não especificadas anteriormente;35;63
4330401;Impermeabilização em obras de engenharia civil;35;29
4330402;Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material;35;86
4330403;Obras de acabamento em gesso e estuque;35;71
4330404;Serviços de pintura de edifícios em geral;35;143
4330405;Aplicação de revestimentos e de resinas em interiores e exteriores;35;99
4330499;Outras obras de acabamento da construção;35;244
4391600;Obras de fundações;35;114
4399101;Administração de obras;35;169
4399102;Montagem e desmontagem de andaimes e outras estruturas temporárias;35;187
4399103;Obras de alvenaria;35;235
4399104;Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras;35;17
4399105;Perfuração e construção de poços de água;35;1
4399199;Serviços especializados para construção não especificados anteriormente;35;243
4511101;Comércio a varejo de automóveis, camionetas e utilitários novos;35;4
4511102;Comércio a varejo de automóveis, camionetas e utilitários usados;35;1
4511103;Comércio por atacado de automóveis, camionetas e utilitários novos e usados;35;0
4511104;Comércio por atacado de caminhões novos e usados;35;0
4511105;Comércio por atacado de reboques e semi-reboques novos e usados;35;0
4511106;Comércio por atacado de ônibus e microônibus novos e usados;35;0
4512901;Representantes comerciais e agentes do comércio de veículos automotores;35;0
4512902;Comércio sob consignação de veículos automotores;35;0
4520001;Serviços de manutenção e reparação mecânica de veículos automotores;35;10
4520002;Serviços de lanternagem ou funilaria e pintura de veículos automotores;35;4
4520003;Serviços de manutenção e reparação elétrica de veículos automotores;35;0
4520004;Serviços de alinhamento e balanceamento de veículos automotores;35;0
4520005;Serviços de lavagem, lubrificação e polimento de veículos automotores;35;10
4520006;Serviços de borracharia para veículos automotores;35;0
4520007;Serviços de instalação, manutenção e reparação de acessórios para veículos automotores;35;120
4520008;Serviços de capotaria;35;0
4530701;Comércio por atacado de peças e acessórios novos para veículos automotores;35;2
4530702;Comércio por atacado de pneumáticos e câmaras-de-ar;35;0
4530703;Comércio a varejo de peças e acessórios novos para veículos automotores;35;246
4530704;Comércio a varejo de peças e acessórios usados para veículos automotores;35;0
4530705;Comércio a varejo de pneumáticos e câmaras-de-ar;35;4
4530706;Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores;35;0
4541201;Comércio por atacado de motocicletas e motonetas;35;0
4541202;Comércio por atacado de peças e acessórios para motocicletas e motonetas;35;0
4541203;Comércio a varejo de motocicletas e motonetas novas;35;1
4541204;Comércio a varejo de motocicletas e motonetas usadas;35;0
4541205;Comércio a varejo de peças e acessórios para motocicletas e motonetas (Desativado);35;0
4541206;Comércio a varejo de peças e acessórios novos para motocicletas e motonetas;35;0
4541207;Comércio a varejo de peças e acessórios usados para motocicletas e motonetas;35;0
4542101;Representantes comerciais e agentes do comércio de motocicletas e motonetas, peças e acessórios;35;0
4542102;Comércio sob consignação de motocicletas e motonetas;35;0
4543900;Manutenção e reparação de motocicletas e motonetas;35;0
4611700;Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos;35;0
4612500;Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos;35;7
4613300;Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens;35;0
4614100;Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves;35;6
4615000;Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico;35;0
4616800;Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem;35;0
4617600;Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo;35;4
4618401;Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria;35;0
4618402;Representantes comerciais e agentes do comércio de instrumentos e materiais odonto-médico-hospitalares;35;0
4618403;Representantes comerciais e agentes do comércio de jornais, revistas e outras publicações;35;0
4618499;Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente;35;8
4619200;Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;35;11
4621400;Comércio atacadista de café em grão;35;0
4622200;Comércio atacadista de soja;35;0
4623101;Comércio atacadista de animais vivos;35;22
4623102;Comércio atacadista de couros, lãs, peles e outros subprodutos não-comestíveis de origem animal;35;0
4623103;Comércio atacadista de algodão;35;0
4623104;Comércio atacadista de fumo em folha não beneficiado;35;0
4623105;Comércio atacadista de cacau;35;0
4623106;Comércio atacadista de sementes, flores, plantas e gramas;35;13
4623107;Comércio atacadista de sisal;35;0
4623108;Comércio atacadista de matérias-primas agrícolas com atividade de fracionamento e acondicionamento associada;35;0
4623109;Comércio atacadista de alimentos para animais;35;26
4623199;Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente;35;0
4631100;Comércio atacadista de leite e laticínios;35;0
4632001;Comércio atacadista de cereais e leguminosas beneficiados;35;0
4632002;Comércio atacadista de farinhas, amidos e féculas;35;0
4632003;Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas, com atividade de fracionamento e acondicionamento associada;35;0
4633801;Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos;35;5
4633802;Comércio atacadista de aves vivas e ovos;35;0
4633803;Comércio atacadista de coelhos e outros pequenos animais vivos para alimentação;35;0
4634601;Comércio atacadista de carnes bovinas e suínas e derivados;35;4
4634602;Comércio atacadista de aves abatidas e derivados;35;0
4634603;Comércio atacadista de pescados e frutos do mar;35;0
4634699;Comércio atacadista de carnes e derivados de outros animais;35;0
4635401;Comércio atacadista de água mineral;35;0
4635402;Comércio atacadista de cerveja, chope e refrigerante;35;82
4635403;Comércio atacadista de bebidas com atividade de fracionamento e acondicionamento associada;35;1
4635499;Comércio atacadista de bebidas não especificadas anteriormente;35;0
4636201;Comércio atacadista de fumo beneficiado;35;0
4636202;Comércio atacadista de cigarros, cigarrilhas e charutos;35;0
4637101;Comércio atacadista de café torrado, moído e solúvel;35;0
4637102;Comércio atacadista de açúcar;35;0
4637103;Comércio atacadista de óleos e gorduras;35;0
4637104;Comércio atacadista de pães, bolos, biscoitos e similares;35;1
4637105;Comércio atacadista de massas alimentícias;35;0
4637106;Comércio atacadista de sorvetes;35;2
4637107;Comércio atacadista de chocolates, confeitos, balas, bombons e semelhantes;35;0
4637199;Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente;35;3
4639701;Comércio atacadista de produtos alimentícios em geral;35;294
4639702;Comércio atacadista de produtos alimentícios em geral, com atividade de fracionamento e acondicionamento associada;35;2
4641901;Comércio atacadista de tecidos;35;0
4641902;Comércio atacadista de artigos de cama, mesa e banho;35;4
4641903;Comércio atacadista de artigos de armarinho;35;0
4642701;Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança;35;33
4642702;Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho;35;22
4643501;Comércio atacadista de calçados;35;4
4643502;Comércio atacadista de bolsas, malas e artigos de viagem;35;0
4644301;Comércio atacadista de medicamentos e drogas de uso humano;35;0
4644302;Comércio atacadista de medicamentos e drogas de uso veterinário;35;0
4645101;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios;35;1
4645102;Comércio atacadista de próteses e artigos de ortopedia;35;0
4645103;Comércio atacadista de produtos odontológicos;35;0
4646001;Comércio atacadista de cosméticos e produtos de perfumaria;35;9
4646002;Comércio atacadista de produtos de higiene pessoal;35;0
4647801;Comércio atacadista de artigos de escritório e de papelaria;35;17
4647802;Comércio atacadista de livros, jornais e outras publicações;35;0
4649401;Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico;35;1
4649402;Comércio atacadista de aparelhos eletrônicos de uso pessoal e doméstico;35;0
4649403;Comércio atacadista de bicicletas, triciclos e outros veículos recreativos;35;1
4649404;Comércio atacadista de móveis e artigos de colchoaria;35;1
4649405;Comércio atacadista de artigos de tapeçaria, persianas e cortinas;35;8
4649406;Comércio atacadista de lustres, luminárias e abajures;35;2
4649407;Comércio atacadista de filmes, CDs, DVDs, fitas e discos;35;0
4649408;Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar;35;13
4649409;Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar, com atividade de fracionamento e acondicionamento associada;35;3
4649410;Comércio atacadista de jóias, relógios e bijuterias, inclusive pedras preciosas e semipreciosas lapidadas;35;0
4649499;Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;35;69
4651601;Comércio atacadista de equipamentos de informática;35;4
4651602;Comércio atacadista de suprimentos para informática;35;0
4652400;Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação;35;17
4661300;Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário, partes e peças;35;2
4662100;Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção, partes e peças;35;0
4663000;Comércio atacadista de máquinas e equipamentos para uso industrial, partes e peças;35;133
4664800;Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar, partes e peças;35;1
4665600;Comércio atacadista de máquinas e equipamentos para uso comercial, partes e peças;35;0
4669901;Comércio atacadista de bombas e compressores, partes e peças;35;2
4669999;Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente, partes e peças;35;42
